Name,location,distance(km),location_score,check_in_day,check_in_week,score,price
Motel Sakura - Adults Only,"글렌데일, 로스앤젤레스 (CA) ",7.2,9,2023-09-24,일,9.4,156760
로얄 팰리스 웨스트우드 호텔 (Royal Palace Westwood Hotel),"웨스트우드, 로스앤젤레스 (CA) ",5.0,9,2023-09-24,일,8.3,229241
호텔 실로 글렌데일 (Hotel Xilo Glendale),"글렌데일, 로스앤젤레스 (CA) ",6.1,9,2023-09-24,일,7.6,229241
트래블로지 인 앤 스위트 바이 윈덤 애너하임 온 디즈니랜드 드라이브 (Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr),"애너하임, 로스앤젤레스 (CA) ",38.6,9,2023-09-24,일,8.2,191222
카사 델 마르 (Casa Del Mar),"산타 모니카, 로스앤젤레스 (CA) ",11.5,9,2023-09-24,일,9.0,759972
모자이크 호텔 (Mosaic Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",1.8,9,2023-09-24,일,8.8,340952
Disney's Grand Californian Hotel & Spa,"애너하임, 로스앤젤레스 (CA) ",39.4,9,2023-09-24,일,8.7,1202394
햄튼 인 앤 스위트 애너하임 리조트 컨벤션 센터 (Hampton Inn & Suites Anaheim Resort Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.9,9,2023-09-24,일,9.1,249434
Waldorf Astoria Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",2.0,9,2023-09-24,일,9.2,1287474
Four Seasons Hotel Los Angeles At Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",0.02,9,2023-09-24,일,9.3,1276951
쇼어 호텔 (Shore Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.5,9,2023-09-24,일,8.7,518176
코트야드 로스앤젤레스 LA. 라이브 (Courtyard Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.5,640400
Moxy Downtown Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.2,409394
더 갈랜드 (The Garland),"유니버셜 시티, 로스앤젤레스 (CA) ",4.2,9,2023-09-24,일,9.0,306982
"Hotel Figueroa, In The Unbound Collection By Hyatt","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.9,300744
JW 메리어트 로스앤젤레스 L.A. 라이브 (JW Marriott Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.8,614733
플라자 라 레이나 (Plaza la Reina),"웨스트우드, 로스앤젤레스 (CA) ",4.9,9,2023-09-24,일,8.9,293515
호텔 카멜 바이 더 씨 (Hotel Carmel By The Sea),"산타 모니카, 로스앤젤레스 (CA) ",11.5,9,2023-09-24,일,8.0,356951
애너하임 아일랜더 인 앤 스위트 (Anaheim Islander Inn and Suites),"애너하임, 로스앤젤레스 (CA) ",40.5,9,2023-09-24,일,8.8,191462
햄튼 인 앤 스위트 로스앤젤레스/글렌데일 CA (Hampton Inn and Suites Los Angeles/Glendale CA),"글렌데일, 로스앤젤레스 (CA) ",5.8,9,2023-09-24,일,9.0,259648
Homewood Suites by Hilton Anaheim Resort - Convention Center,"애너하임, 로스앤젤레스 (CA) ",40.7,9,2023-09-24,일,8.8,226334
하얏트 플레이스 파사데나 (Hyatt Place Pasadena),"파사데나, 로스앤젤레스 (CA) ",13.3,9,2023-09-24,일,8.6,322254
El Don Motel - Adults Only,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",9.7,9,2023-09-24,일,7.8,322254
산타모니카 프로퍼 호텔 (Santa Monica Proper Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.0,9,2023-09-24,일,8.9,611042
Tropicana Inn and Suites,"애너하임, 로스앤젤레스 (CA) ",39.8,9,2023-09-24,일,8.8,399999
Petit Ermitage Hotel - Adults Only,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.6,258434
Disneyland Hotel,"애너하임, 로스앤젤레스 (CA) ",39.2,9,2023-09-24,일,8.6,899999
"Beverly Wilshire, A Four Seasons Hotel","비벌리 힐스, 로스앤젤레스 (CA) ",1.0,9,2023-09-24,일,9.0,1161448
클레멘타인 호텔 앤 스위트 애너하임 (Clementine Hotel & Suites Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-24,일,9.3,264746
더 런던 웨스트 할리우드 앳 비벌리 힐스 (The London West Hollywood at Beverly Hills),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.9,512064
Palihotel Westwood Village,"웨스트우드, 로스앤젤레스 (CA) ",5.0,9,2023-09-24,일,8.8,372177
페어필드 인 바이 메리어트 애너하임 리조트 (Fairfield Inn by Marriott Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",39.7,9,2023-09-24,일,8.3,336242
돌핀 코브 리조트 (Dolphins Cove Resort),"애너하임, 로스앤젤레스 (CA) ",40.9,9,2023-09-24,일,9.1,336242
워크 오브 페임 호스텔 (Walk Of Fame Hostel),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.3,55185
"The Langham Huntington, Pasadena","파사데나, 로스앤젤레스 (CA) ",12.6,9,2023-09-24,일,8.9,338809
Hyatt Place Glendale/los Angeles,"글렌데일, 로스앤젤레스 (CA) ",6.2,9,2023-09-24,일,8.8,263989
호텔 어윈 (Hotel Erwin),"베니스 비치, 로스앤젤레스 (CA) ",11.7,9,2023-09-24,일,8.7,409416
"리츠칼튼, 마리나 델 레이 (The Ritz-Carlton, Marina del Rey)","마리나 델 레이, 로스앤젤레스 (CA) ",10.8,9,2023-09-24,일,8.1,537731
오션 뷰 호텔 (Ocean View Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.6,9,2023-09-24,일,8.6,334417
윌셔 모텔 (Wilshire Motel),"산타 모니카, 로스앤젤레스 (CA) ",7.4,9,2023-09-24,일,8.2,192492
그랜드 레거시 앳 더 파크 (Grand Legacy At The Park),"애너하임, 로스앤젤레스 (CA) ",40.0,9,2023-09-24,일,8.4,423261
ITH Surf City Hostel Hermosa Beach,"비치 시티스, 로스앤젤레스 (CA) ",22.6,9,2023-09-24,일,7.7,50937
더 비치 하우스 호텔 헤르모사 (The Beach House Hotel Hermosa),"비치 시티스, 로스앤젤레스 (CA) ",22.5,9,2023-09-24,일,9.2,50937
페어몬트 미라마르 호텔 앤 방갈로 (Fairmont Miramar Hotel and Bungalows),"산타 모니카, 로스앤젤레스 (CA) ",11.6,9,2023-09-24,일,8.6,691863
The Adler a Hollywood Hotel,"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.8,259612
The Metric - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,9.2,222450
호텔 마리포사 로스앤젤레스 (Hotel Mariposa Los Angeles),"버뱅크, 로스앤젤레스 (CA) ",7.5,9,2023-09-24,일,9.0,222523
할리우드 라브레아 인 (Hollywood La Brea Inn),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,7.4,141546
하트포드 호텔 베스트웨스턴 시그니처 컬렉션 (Hartford Hotel Best Western Signature Collection),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.4,9,2023-09-24,일,8.9,217069
더 메이본 비벌리 힐스 (The Maybourne Beverly Hills),"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-24,일,9.3,1044273
알파인 인 니어 컨벤션 센터 앤 더 파크 (Alpine Inn near Convention Center and the Park),"애너하임, 로스앤젤레스 (CA) ",40.1,9,2023-09-24,일,8.9,221030
시르타즈 호텔 (Sirtaj Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-24,일,8.6,299153
베니스 비치 호스텔 (Venice Beach Hostel),"베니스 비치, 로스앤젤레스 (CA) ",,9,2023-09-24,일,7.5,299153
The Peninsula Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",2.0,9,2023-09-24,일,9.4,1264117
타운플레이스 스위트 애너하임 메인게이트 니어 엔젤 스타디움 (TownePlace Suites Anaheim Maingate Near Angel Stadium),"애너하임, 로스앤젤레스 (CA) ",42.1,9,2023-09-24,일,8.6,195264
Venice V Hotel,"베니스 비치, 로스앤젤레스 (CA) ",11.7,9,2023-09-24,일,8.9,403619
델타 호텔 바이 메리어트 애너하임 가든 그로브 (Delta Hotels by Marriott Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) ",41.5,9,2023-09-24,일,8.9,216889
햄튼 인 롱 비치 에어포트 (Hampton Inn Long Beach Airport),"롱비치, 로스앤젤레스 (CA) ",25.6,9,2023-09-24,일,9.1,229909
"선코스트 파크 호텔 애너하임, 태피스트리 컬렉션 바이 힐튼 (SunCoast Park Hotel Anaheim, Tapestry Collection by Hilton)","애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-24,일,8.9,236934
테라니아 리조트 (Terranea Resort),"팔로스 버디스, 로스앤젤레스 (CA) ",35.0,9,2023-09-24,일,8.5,710986
베스트웨스턴 플러스 애너하임 인 (Best Western Plus Anaheim Inn),"애너하임, 로스앤젤레스 (CA) ",40.0,9,2023-09-24,일,8.8,409394
Hyatt House At Anaheim Resort/convention Center,"애너하임, 로스앤젤레스 (CA) ",40.3,9,2023-09-24,일,8.6,325975
SpringHill Suites Los Angeles Downey,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.5,9,2023-09-24,일,9.2,229723
호텔 인디고 애너하임 (Hotel Indigo Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-24,일,8.6,287609
델 솔 인 애너하임 (Del Sol Inn Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.0,9,2023-09-24,일,9.2,371918
베스트웨스턴 플러스 호텔 앳 더 컨벤션 센터 (Best Western Plus Hotel at the Convention Center),"롱비치, 로스앤젤레스 (CA) ",30.5,9,2023-09-24,일,8.6,286448
The Tangerine - a Burbank Hotel,"유니버셜 시티, 로스앤젤레스 (CA) ",4.1,9,2023-09-24,일,9.1,270365
The Pierside Santa Monica,"산타 모니카, 로스앤젤레스 (CA) ",11.4,9,2023-09-24,일,7.6,557148
Los Angeles Marriott Burbank Airport,"버뱅크, 로스앤젤레스 (CA) ",8.7,9,2023-09-24,일,8.0,249795
하얏트 센트릭 더 파이크 롱 비치 (Hyatt Centric The Pike Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.7,9,2023-09-24,일,8.8,248717
WorldMark Anaheim,"애너하임, 로스앤젤레스 (CA) ",40.7,9,2023-09-24,일,8.5,248717
스테이브리지 스위트 애너하임 앳 더 파크 (Staybridge Suites Anaheim At The Park),"애너하임, 로스앤젤레스 (CA) ",38.7,9,2023-09-24,일,8.6,254808
데저트 팜 호텔 앤 스위트 (Desert Palms Hotel & Suites),"애너하임, 로스앤젤레스 (CA) ",40.2,9,2023-09-24,일,8.7,294854
캐슬 인 앤 스위트 애너하임 (Castle Inn and Suites Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.2,9,2023-09-24,일,8.6,373706
너츠 베리 팜 호텔 (Knott's Berry Farm Hotel),"부에나 파크, 로스앤젤레스 (CA) ",31.9,9,2023-09-24,일,8.5,209201
말리부 비치 인 (Malibu Beach Inn),"말리부, 로스앤젤레스 (CA) ",26.4,9,2023-09-24,일,9.0,930442
배가본드 인 글렌데일 (Vagabond Inn Glendale),"글렌데일, 로스앤젤레스 (CA) ",5.8,9,2023-09-24,일,8.3,177204
Tradewinds Motel,"롱비치, 로스앤젤레스 (CA) ",27.6,9,2023-09-24,일,7.4,177204
스프링힐 스위트 로스앤젤레스 버뱅크/다운타운 (SpringHill Suites Los Angeles Burbank/Downtown),"버뱅크, 로스앤젤레스 (CA) ",7.6,9,2023-09-24,일,8.4,260524
소네스타 ES 스위트 채츠워스 (Sonesta ES Suites Chatsworth),"카노가 공원, 로스앤젤레스 (CA) ",26.4,9,2023-09-24,일,9.1,285254
"홈 2 스위트 바이 힐튼 애너하임 리조트 캘리포니아 (Home2 Suites by Hilton Anaheim Resort, CA)","애너하임, 로스앤젤레스 (CA) ",39.8,9,2023-09-24,일,8.2,348450
Hotel Amarano Burbank-Hollywood,"버뱅크, 로스앤젤레스 (CA) ",4.5,9,2023-09-24,일,9.5,322248
웨스트드리프트 맨하탄 비치 오토그래프 컬렉션 (Westdrift Manhattan Beach Autograph Collection),"비치 시티스, 로스앤젤레스 (CA) ",18.2,9,2023-09-24,일,8.4,293891
워너 센터 메리어트 우드랜드 힐스 (Warner Center Marriott Woodland Hills),"카노가 공원, 로스앤젤레스 (CA) ",22.0,9,2023-09-24,일,8.0,271625
"사파리 인, 어 코스트 호텔 (Safari Inn, a Coast Hotel)","버뱅크, 로스앤젤레스 (CA) ",5.7,9,2023-09-24,일,8.3,229723
Residence Inn at Anaheim Resort/Convention Center,"애너하임, 로스앤젤레스 (CA) ",40.2,9,2023-09-24,일,8.8,339579
"리츠칼튼, 로스앤젤레스 (The Ritz-Carlton, Los Angeles)","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.7,858573
스튜디오 시티 인 (Studio City Inn),"유니버셜 시티, 로스앤젤레스 (CA) ",,9,2023-09-24,일,7.9,858573
힐튼 가든 인 버뱅크 다운타운 (Hilton Garden Inn Burbank Downtown),"버뱅크, 로스앤젤레스 (CA) ",7.6,9,2023-09-24,일,8.4,277329
오메오 스위트 (Omeo Suites),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",8.4,9,2023-09-24,일,7.6,134754
페어필드 인 앤 스위트 에너하임 로스 알라미토스 (Fairfield Inn & Suites Anaheim Los Alamitos),"애너하임, 로스앤젤레스 (CA) ",30.6,9,2023-09-24,일,9.2,193789
더 퍼시픽 인 (The Pacific Inn),"롱비치, 로스앤젤레스 (CA) ",35.4,9,2023-09-24,일,9.1,235123
Calamigos Guest Ranch and Beach Club,"말리부, 로스앤젤레스 (CA) ",39.4,9,2023-09-24,일,9.2,795753
데이즈 인 바이 윈덤 알함브라 (Days Inn by Wyndham Alhambra CA),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.4,9,2023-09-24,일,8.5,149453
킴튼 라 피어 호텔 (Kimpton La Peer Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,8.2,409638
샤토 마몽 (Chateau Marmont),"웨스트 할리우드, 로스앤젤레스 (CA) ",,9,2023-09-24,일,8.8,740818
더 키니 - 베니스 비치 (The Kinney - Venice Beach),"베니스 비치, 로스앤젤레스 (CA) ",10.7,9,2023-09-24,일,8.4,221887
DAY N NIGHT Inn,"유니버셜 시티, 로스앤젤레스 (CA) ",4.0,9,2023-09-24,일,7.7,221887
스튜디오 인 앤 스위트 다우니 (Studio Inn & Suites Downey),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.9,9,2023-09-24,일,7.8,131579
Saga Motor Hotel Pasadena,"파사데나, 로스앤젤레스 (CA) ",15.4,9,2023-09-24,일,8.5,144379
셔터스 온 더 비치 (Shutters On The Beach),"산타 모니카, 로스앤젤레스 (CA) ",11.5,9,2023-09-24,일,9.0,896675
Dusk Hotel Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,6.3,205326
Hotel 850 SVB West Hollywood at Beverly Hills,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,9.2,367891
스테이브리지 스위트 롱 비치 에어포트 (Staybridge Suites Long Beach Airport),"롱비치, 로스앤젤레스 (CA) ",27.9,9,2023-09-24,일,8.3,238899
The Beverly Hills Hotel - Dorchester Collection,"비벌리 힐스, 로스앤젤레스 (CA) ",2.2,9,2023-09-24,일,9.5,1521861
Residence Inn Long Beach Downtown,"롱비치, 로스앤젤레스 (CA) ",31.3,9,2023-09-24,일,8.6,364476
코트야드 로스앤젤레스 우드랜드 힐스 (Courtyard Los Angeles Woodland Hills),"카노가 공원, 로스앤젤레스 (CA) ",20.5,9,2023-09-24,일,8.4,229723
"The Shay, A Destination By Hyatt Hotel","컬버 시티, 로스앤젤레스 (CA) ",4.2,9,2023-09-24,일,9.1,395906
레지던스 인 로스앤젤레스 버뱅크/다운타운 (Residence Inn Los Angeles Burbank/Downtown),"버뱅크, 로스앤젤레스 (CA) ",7.5,9,2023-09-24,일,8.6,260524
Sea Shore Motel,"산타 모니카, 로스앤젤레스 (CA) ",,9,2023-09-24,일,8.7,232304
레지던스 인 애너하임 리조트 에어리아/가든 그로브 (Residence Inn Anaheim Resort Area/Garden Grove),"애너하임, 로스앤젤레스 (CA) ",41.4,9,2023-09-24,일,8.0,234959
코트야드 롱 비치 다운타운 (Courtyard Long Beach Downtown),"롱비치, 로스앤젤레스 (CA) ",30.6,9,2023-09-24,일,8.2,281058
Welcome Inn,"파사데나, 로스앤젤레스 (CA) ",8.3,9,2023-09-24,일,7.4,119194
Sonder The Beacon,"산타 모니카, 로스앤젤레스 (CA) ",11.6,9,2023-09-24,일,8.0,248717
Hyatt Place At Anaheim Resort/convention Center,"애너하임, 로스앤젤레스 (CA) ",40.7,9,2023-09-24,일,8.9,268224
Cozy Hollywood Get Away,"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,9.6,409638
Broadlind Hotel,"롱비치, 로스앤젤레스 (CA) ",30.4,9,2023-09-24,일,7.4,366729
비벌리 힐스 셀레브리티 홈 (Beverly Hills Celebrity Home),"비벌리 힐스, 로스앤젤레스 (CA) ",1.6,9,2023-09-24,일,9.3,249434
스프링힐 스위트 앳 애너하임 리조트/컨벤션 센터 (SpringHill Suites at Anaheim Resort/Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.3,9,2023-09-24,일,8.6,287603
레지던스 인 로스앤젤레스 파사데나/올드 타운 (Residence Inn Los Angeles Pasadena/Old Town),"파사데나, 로스앤젤레스 (CA) ",13.0,9,2023-09-24,일,8.6,352926
Unik Motel,"팔로스 버디스, 로스앤젤레스 (CA) ",27.6,9,2023-09-24,일,8.9,133474
오션 로지 산타 모니카 비치 호텔 (Ocean Lodge Santa Monica Beach Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.4,9,2023-09-24,일,8.1,355493
Thee Gem Of Downtown Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,5.5,172485
베니스 비치 하우스 (Venice Beach House),"베니스 비치, 로스앤젤레스 (CA) ",12.0,9,2023-09-24,일,8.8,172485
H2O Hermosa,"비치 시티스, 로스앤젤레스 (CA) ",22.3,9,2023-09-24,일,9.2,378049
Silverlake and Echo Park with Free Parking - 6min to Downtown and Hollywood -,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",1.3,9,2023-09-24,일,9.1,242556
Cozy Apartment at Santa Monica,"산타 모니카, 로스앤젤레스 (CA) ",10.7,9,2023-09-24,일,8.2,345354
Arroyo Vista Inn,"파사데나, 로스앤젤레스 (CA) ",9.5,9,2023-09-24,일,8.9,198856
Sun Light Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.2,9,2023-09-24,일,7.8,150618
Contemporary 5 bed- 4 bath Beverly Hills Home,"비벌리 힐스, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,10.0,1540054
아메리칸 인 다우니 (American Inn Downey),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",17.2,9,2023-09-24,일,7.9,135283
빌라 브라질 모텔 (Villa Brasil Motel),"컬버 시티, 로스앤젤레스 (CA) ",8.0,9,2023-09-24,일,9.2,205339
Artist Housing - Downtown,"코리아타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,7.6,205339
Hollywood Suite 1 Bdrm,"코리아타운, 로스앤젤레스 (CA) ",0.7,9,2023-09-24,일,8.7,235049
Topanga Canyon Inn Bed and Breakfast,"말리부, 로스앤젤레스 (CA) ",17.6,9,2023-09-24,일,8.7,372279
Eagle Rock Motel,"파사데나, 로스앤젤레스 (CA) ",8.9,9,2023-09-24,일,8.2,195580
리갈 인 (Regal Inn),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",5.7,9,2023-09-24,일,5.9,166825
Sahara Inn,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",4.4,9,2023-09-24,일,3.9,95736
Levander Cozy Home,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.7,9,2023-09-24,일,9.9,121150
Malibu Private Beach Apartments,"말리부, 로스앤젤레스 (CA) ",26.3,9,2023-09-24,일,8.4,319559
더 씨 뷰 인 앳 더 비치 (The Sea View Inn At The Beach),"비치 시티스, 로스앤젤레스 (CA) ",18.7,9,2023-09-24,일,8.6,282341
The Patrician Hollywood Universal,"파사데나, 로스앤젤레스 (CA) ",11.0,9,2023-09-24,일,9.8,306725
Bright modern new coastal home with inspiring details in Santa Monica,"산타 모니카, 로스앤젤레스 (CA) ",10.7,9,2023-09-24,일,9.3,306725
The Village,"버뱅크, 로스앤젤레스 (CA) ",9.1,9,2023-09-24,일,9.2,211756
Comet Motel,"팔로스 버디스, 로스앤젤레스 (CA) ",27.3,9,2023-09-24,일,8.2,115503
Home in trendy Los Feliz Silverlake,"헐리우드, 로스앤젤레스 (CA) ",0.4,9,2023-09-24,일,9.9,321099
(B02) Cozy Double Bed Suite,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-24,일,5.1,160549
(B26) LA/Beverly Hills Hotel Style Unit,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-24,일,9.4,160549
(A17) Lovely Queen Bed Hotel Style,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-24,일,10.0,160549
Lovely Unit Steps Away from Beverly Hills B05,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-24,일,7.9,160549
"Stunning, Newly Remodeled Bright Home","카노가 공원, 로스앤젤레스 (CA) ",23.5,9,2023-09-24,일,9.9,512320
Tulum Vibes 1 Bedroom Apartment near Boats in Marina Del Rey,"마리나 델 레이, 로스앤젤레스 (CA) ",10.4,9,2023-09-24,일,8.9,229851
Super 7 Motel,"애너하임, 로스앤젤레스 (CA) ",39.0,9,2023-09-24,일,7.6,229851
2 Bedroom in Studio City colfax,"유니버셜 시티, 로스앤젤레스 (CA) ",5.5,9,2023-09-24,일,10.0,229851
5M New Jetliner View Modern West Hollywood Hills Oasis,"웨스트 할리우드, 로스앤젤레스 (CA) ",1.2,9,2023-09-24,일,9.7,883599
$3M Modern Hollywood New Construction Villa Oasis,"헐리우드, 로스앤젤레스 (CA) ",0.5,9,2023-09-24,일,9.9,496779
Americana lifestyle…,"글렌데일, 로스앤젤레스 (CA) ",6.3,9,2023-09-24,일,9.7,331917
Brand New Luxury Apartment WeHo,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,9.6,250359
New WeHo Luxury Apartment,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,9.9,250359
5 bedroom villa,"버뱅크, 로스앤젤레스 (CA) ",10.7,9,2023-09-24,일,10.0,675693
The Varden - A Boutique Micro Hotel,"롱비치, 로스앤젤레스 (CA) ",30.1,9,2023-09-24,일,8.4,129363
Residence Inn by Marriott Chatsworth,"카노가 공원, 로스앤젤레스 (CA) ",24.8,9,2023-09-24,일,9.6,255390
New Luxury Apartment WeHo Boys Town,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-24,일,7.0,238578
"Malibu Ocean View w/Hot Tub, Mins to Beach & Hike","말리부, 로스앤젤레스 (CA) ",38.2,9,2023-09-24,일,10.0,864938
"Malibu Romantic Guest Suite, Mins to Beach & Hike","말리부, 로스앤젤레스 (CA) ",38.2,9,2023-09-24,일,9.3,360370
Cozy 1 Bedroom at Santa Monica,"산타 모니카, 로스앤젤레스 (CA) ",10.6,9,2023-09-24,일,10.0,422228
킹스 인 애너하임 앳 더 파크 앤 컨벤션 센터 (Kings Inn Anaheim at The Park & Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-25,월,8.6,142970
InterContinental - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-25,월,8.8,326168
로우스 할리우드 호텔 (Loews Hollywood Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-25,월,8.5,272418
하워드 존슨 바이 윈덤 애너하임 호텔 앤 워터 플레이그라운드 (Howard Johnson by Wyndham Anaheim Hotel & Water Playground),"애너하임, 로스앤젤레스 (CA) ",39.7,9,2023-09-25,월,8.8,272418
산타모니카 프로퍼 호텔 (Santa Monica Proper Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.0,9,2023-09-25,월,8.9,636574
애너하임 호텔 (Anaheim Hotel),"애너하임, 로스앤젤레스 (CA) ",40.1,9,2023-09-25,월,8.4,288603
애너하임에 있는 숙소 (3.5성급) (3.5-star hotel in the Anaheim neighborhood),"애너하임, 로스앤젤레스 (CA)",,9,2023-09-25,월,8.0,266552
세임선 할리우드 (포멀리 워크 오프 페임 호스텔) (Samesun Hollywood (formerly Walk of Fame Hostel)),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-25,월,8.3,40726
수 카사 앳 베니스 비치 (Su Casa at Venice Beach),"베니스 비치, 로스앤젤레스 (CA) ",11.6,9,2023-09-25,월,8.8,246346
힐튼 로스앤젤레스/유니버설 시티 (Hilton Los Angeles/Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",2.9,9,2023-09-25,월,8.3,367905
Orange Drive Hostel - Adults Only,"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-25,월,8.7,49089
E 센트럴 호텔 다운타운 로스앤젤레스 (E Central Hotel Downtown Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-25,월,8.6,187437
호텔 샹그릴라 (Hotel Shangri-La),"산타 모니카, 로스앤젤레스 (CA) ",11.6,9,2023-09-25,월,7.9,187437
더 할리우드 루즈벨트 (The Hollywood Roosevelt),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-25,월,8.6,326181
글렌데일에 있는 숙소 (3성급) (3-star hotel in the Glendale neighborhood),"글렌데일, 로스앤젤레스 (CA)",,9,2023-09-25,월,8.0,254913
Samesun Venice Beach,"베니스 비치, 로스앤젤레스 (CA) ",11.7,9,2023-09-25,월,8.2,54577
베스트웨스턴 플러스 스토발 인 (Best Western Plus Stovall Inn),"애너하임, 로스앤젤레스 (CA) ",39.7,9,2023-09-25,월,8.4,229851
할리우드 셀레브리티 호텔 (Hollywood Celebrity Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-25,월,8.8,232752
HI 로스앤젤레스 - 산타 모니카 호스텔 (HI Los Angeles - Santa Monica Hostel),"산타 모니카, 로스앤젤레스 (CA) ",11.4,9,2023-09-25,월,8.8,57752
나이트 인 앳 유니버설 시티 (Nite Inn at Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",3.2,9,2023-09-25,월,8.1,199999
더 갈랜드 (The Garland),"유니버셜 시티, 로스앤젤레스 (CA) ",4.2,9,2023-09-25,월,9.0,296715
쇼트 스토리 호텔 (Short Stories Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-25,월,8.6,347152
웨스트드리프트 맨하탄 비치 오토그래프 컬렉션 (Westdrift Manhattan Beach Autograph Collection),"비치 시티스, 로스앤젤레스 (CA) ",18.2,9,2023-09-25,월,10.0,347152
